fecha,tienda,producto,turno,unidades_vendidas,precio_unitario,venta_total
2024-01-14 20:00:00,Tienda_04,Cigarros,Noche,9,7.6,68.39999999999999
2024-01-14 21:00:00,Tienda_03,Snacks,Tarde,4,4.51,18.04
2024-01-14 22:00:00,Tienda_02,Abarrotes,Mañana,3,6.94,20.82
2024-01-14 23:00:00,Tienda_04,Snacks,Tarde,5,8.14,40.7
2024-01-15 00:00:00,Tienda_01,Abarrotes,Noche,1,10.73,10.73
2024-01-15 01:00:00,Tienda_03,Abarrotes,Mañana,3,10.42,31.259999999999998
2024-01-15 02:00:00,Tienda_04,Snacks,Noche,5,6.55,32.75
2024-01-15 03:00:00,Tienda_04,Snacks,Mañana,4,8.65,34.6
2024-01-15 04:00:00,Tienda_03,Abarrotes,Noche,3,5.33,15.99
2024-01-15 05:00:00,Tienda_04,Cigarros,Mañana,1,8.51,8.51
2024-01-15 06:00:00,Tienda_03,Abarrotes,Tarde,3,11.17,33.51
2024-01-15 07:00:00,Tienda_02,Comida Rápida,Mañana,5,8.43,42.15
2024-01-15 08:00:00,Tienda_03,Abarrotes,Tarde,5,5.39,26.95
2024-01-15 09:00:00,Tienda_03,Cigarros,Mañana,1,8.62,8.62
2024-01-15 10:00:00,Tienda_03,Comida Rápida,Mañana,4,11.08,44.32
2024-01-15 11:00:00,Tienda_04,Bebidas,Noche,8,3.8,30.4
2024-01-15 12:00:00,Tienda_04,Bebidas,Noche,4,7.08,28.32
2024-01-15 13:00:00,Tienda_03,Cigarros,Noche,1,5.55,5.55
2024-01-15 14:00:00,Tienda_04,Abarrotes,Mañana,5,4.79,23.95
2024-01-15 15:00:00,Tienda_01,Snacks,Mañana,7,6.26,43.82
2024-01-15 16:00:00,Tienda_01,Cigarros,Mañana,4,6.24,24.96
2024-01-15 17:00:00,Tienda_04,Comida Rápida,Tarde,5,4.5,22.5
2024-01-15 18:00:00,Tienda_04,Comida Rápida,Tarde,3,6.33,18.990000000000002
2024-01-15 19:00:00,Tienda_03,Bebidas,Mañana,2,8.52,17.04
2024-01-15 20:00:00,Tienda_02,Comida Rápida,Noche,7,2.74,19.18
2024-01-15 21:00:00,Tienda_04,Cigarros,Noche,2,11.9,23.8
2024-01-15 22:00:00,Tienda_01,Comida Rápida,Noche,4,5.31,21.24
2024-01-15 23:00:00,Tienda_03,Cigarros,Mañana,4,8.42,33.68
2024-01-16 00:00:00,Tienda_04,Snacks,Noche,4,5.19,20.76
2024-01-16 01:00:00,Tienda_01,Bebidas,Mañana,3,6.24,18.72
2024-01-16 02:00:00,Tienda_01,Comida Rápida,Tarde,3,7.72,23.16
2024-01-16 03:00:00,Tienda_02,Cigarros,Noche,4,8.31,33.24
2024-01-16 04:00:00,Tienda_03,Abarrotes,Tarde,2,9.82,19.64
2024-01-16 05:00:00,Tienda_03,Bebidas,Noche,2,10.02,20.04
2024-01-16 06:00:00,Tienda_02,Snacks,Mañana,5,7.43,37.15
2024-01-16 07:00:00,Tienda_02,Cigarros,Mañana,4,3.22,12.88
2024-01-16 08:00:00,Tienda_03,Snacks,Mañana,3,7.8,23.4
2024-01-16 09:00:00,Tienda_03,Snacks,Mañana,2,7.04,14.08
2024-01-16 10:00:00,Tienda_04,Comida Rápida,Noche,7,4.55,31.849999999999998
2024-01-16 11:00:00,Tienda_04,Comida Rápida,Tarde,2,2.6,5.2
2024-01-16 12:00:00,Tienda_02,Cigarros,Mañana,1,5.5,5.5
2024-01-16 13:00:00,Tienda_04,Abarrotes,Noche,5,4.97,24.849999999999998
2024-01-16 14:00:00,Tienda_01,Cigarros,Tarde,5,7.09,35.45
2024-01-16 15:00:00,Tienda_04,Abarrotes,Mañana,1,9.74,9.74
2024-01-16 16:00:00,Tienda_04,Snacks,Tarde,4,6.67,26.68
2024-01-16 17:00:00,Tienda_01,Bebidas,Mañana,9,11.54,103.85999999999999
2024-01-16 18:00:00,Tienda_02,Cigarros,Tarde,4,4.6,18.4
2024-01-16 19:00:00,Tienda_01,Cigarros,Tarde,2,4.6,9.2
2024-01-16 20:00:00,Tienda_04,Abarrotes,Mañana,3,8.24,24.72
2024-01-16 21:00:00,Tienda_02,Snacks,Noche,5,11.01,55.05
2024-01-16 22:00:00,Tienda_04,Snacks,Tarde,5,8.88,44.400000000000006
2024-01-16 23:00:00,Tienda_01,Abarrotes,Mañana,8,8.9,71.2
2024-01-17 00:00:00,Tienda_01,Snacks,Tarde,0,10.16,0.0
2024-01-17 01:00:00,Tienda_04,Comida Rápida,Tarde,2,8.85,17.7
2024-01-17 02:00:00,Tienda_03,Bebidas,Noche,2,9.71,19.42
2024-01-17 03:00:00,Tienda_03,Cigarros,Tarde,4,10.73,42.92
2024-01-17 04:00:00,Tienda_01,Bebidas,Tarde,7,2.58,18.060000000000002
2024-01-17 05:00:00,Tienda_01,Cigarros,Mañana,3,10.91,32.730000000000004
2024-01-17 06:00:00,Tienda_03,Comida Rápida,Mañana,7,4.55,31.849999999999998
2024-01-17 07:00:00,Tienda_03,Snacks,Noche,5,11.17,55.85
2024-01-17 08:00:00,Tienda_04,Abarrotes,Tarde,5,5.03,25.150000000000002
2024-01-17 09:00:00,Tienda_04,Comida Rápida,Tarde,3,6.82,20.46
2024-01-17 10:00:00,Tienda_03,Bebidas,Tarde,4,11.37,45.48
2024-01-17 11:00:00,Tienda_04,Abarrotes,Noche,3,3.54,10.620000000000001
2024-01-17 12:00:00,Tienda_04,Snacks,Tarde,9,9.58,86.22
2024-01-17 13:00:00,Tienda_02,Comida Rápida,Mañana,5,6.23,31.150000000000002
2024-01-17 14:00:00,Tienda_04,Abarrotes,Noche,4,2.73,10.92
2024-01-17 15:00:00,Tienda_01,Comida Rápida,Mañana,7,11.42,79.94
2024-01-17 16:00:00,Tienda_04,Comida Rápida,Mañana,10,3.62,36.2
2024-01-17 17:00:00,Tienda_04,Snacks,Noche,3,9.85,29.549999999999997
2024-01-17 18:00:00,Tienda_03,Cigarros,Mañana,3,6.15,18.450000000000003
2024-01-17 19:00:00,Tienda_01,Abarrotes,Tarde,1,10.2,10.2
2024-01-17 20:00:00,Tienda_04,Snacks,Noche,1,9.63,9.63
2024-01-17 21:00:00,Tienda_04,Comida Rápida,Mañana,6,8.52,51.12
2024-01-17 22:00:00,Tienda_02,Snacks,Tarde,3,11.42,34.26
2024-01-17 23:00:00,Tienda_04,Cigarros,Tarde,6,3.44,20.64
2024-01-18 00:00:00,Tienda_04,Abarrotes,Mañana,3,10.09,30.27
2024-01-18 01:00:00,Tienda_02,Cigarros,Tarde,4,8.87,35.48
2024-01-18 02:00:00,Tienda_03,Bebidas,Noche,5,5.49,27.450000000000003
2024-01-18 03:00:00,Tienda_04,Abarrotes,Mañana,1,7.69,7.69
2024-01-18 04:00:00,Tienda_02,Cigarros,Tarde,5,8.62,43.099999999999994
2024-01-18 05:00:00,Tienda_01,Comida Rápida,Tarde,3,9.49,28.47
2024-01-18 06:00:00,Tienda_03,Abarrotes,Mañana,7,4.28,29.96
2024-01-18 07:00:00,Tienda_01,Abarrotes,Mañana,6,3.47,20.82
2024-01-18 08:00:00,Tienda_01,Snacks,Mañana,3,3.47,10.41
2024-01-18 09:00:00,Tienda_02,Comida Rápida,Mañana,2,5.29,10.58
2024-01-18 10:00:00,Tienda_04,Bebidas,Noche,2,3.96,7.92
2024-01-18 11:00:00,Tienda_02,Cigarros,Mañana,4,7.59,30.36
2024-01-18 12:00:00,Tienda_02,Snacks,Noche,2,6.65,13.3
2024-01-18 13:00:00,Tienda_02,Cigarros,Noche,2,10.98,21.96
2024-01-18 14:00:00,Tienda_02,Bebidas,Mañana,6,9.32,55.92
2024-01-18 15:00:00,Tienda_03,Bebidas,Noche,6,4.46,26.759999999999998
2024-01-18 16:00:00,Tienda_04,Abarrotes,Mañana,4,2.93,11.72
2024-01-18 17:00:00,Tienda_01,Bebidas,Mañana,6,9.24,55.44
2024-01-18 18:00:00,Tienda_01,Cigarros,Tarde,3,10.54,31.619999999999997
2024-01-18 19:00:00,Tienda_04,Comida Rápida,Mañana,1,9.16,9.16
2024-01-18 20:00:00,Tienda_01,Comida Rápida,Tarde,5,8.62,43.099999999999994
2024-01-18 21:00:00,Tienda_04,Abarrotes,Noche,3,4.87,14.61
2024-01-18 22:00:00,Tienda_01,Cigarros,Tarde,4,7.2,28.8
2024-01-18 23:00:00,Tienda_02,Cigarros,Noche,5,9.39,46.95
2024-01-19 00:00:00,Tienda_01,Bebidas,Mañana,7,4.34,30.38
2024-01-19 01:00:00,Tienda_04,Cigarros,Noche,2,7.03,14.06
2024-01-19 02:00:00,Tienda_04,Snacks,Noche,4,3.61,14.44
2024-01-19 03:00:00,Tienda_04,Bebidas,Mañana,2,7.54,15.08
2024-01-19 04:00:00,Tienda_04,Snacks,Noche,4,7.95,31.8
2024-01-19 05:00:00,Tienda_04,Abarrotes,Mañana,3,7.59,22.77
2024-01-19 06:00:00,Tienda_03,Comida Rápida,Tarde,5,6.96,34.8
2024-01-19 07:00:00,Tienda_03,Abarrotes,Mañana,6,8.08,48.480000000000004
2024-01-19 08:00:00,Tienda_01,Comida Rápida,Mañana,1,11.97,11.97
2024-01-19 09:00:00,Tienda_04,Abarrotes,Noche,3,8.41,25.23
2024-01-19 10:00:00,Tienda_01,Cigarros,Tarde,1,9.65,9.65
2024-01-19 11:00:00,Tienda_04,Snacks,Mañana,5,4.33,21.65
2024-01-19 12:00:00,Tienda_04,Comida Rápida,Tarde,6,7.54,45.24
2024-01-19 13:00:00,Tienda_03,Bebidas,Tarde,2,2.57,5.14
2024-01-19 14:00:00,Tienda_03,Snacks,Noche,4,2.8,11.2
2024-01-19 15:00:00,Tienda_02,Bebidas,Mañana,2,5.56,11.12
2024-01-19 16:00:00,Tienda_03,Snacks,Noche,7,6.93,48.51
2024-01-19 17:00:00,Tienda_02,Snacks,Mañana,2,7.97,15.94
2024-01-19 18:00:00,Tienda_02,Abarrotes,Tarde,1,10.94,10.94
2024-01-19 19:00:00,Tienda_02,Comida Rápida,Mañana,3,9.83,29.490000000000002
2024-01-19 20:00:00,Tienda_02,Comida Rápida,Mañana,9,5.35,48.15
2024-01-19 21:00:00,Tienda_02,Snacks,Tarde,6,9.56,57.36
2024-01-19 22:00:00,Tienda_01,Cigarros,Tarde,4,7.72,30.88
2024-01-19 23:00:00,Tienda_03,Cigarros,Mañana,4,9.9,39.6
2024-01-20 00:00:00,Tienda_02,Bebidas,Noche,3,6.4,19.200000000000003
2024-01-20 01:00:00,Tienda_04,Bebidas,Mañana,4,3.37,13.48
2024-01-20 02:00:00,Tienda_03,Abarrotes,Tarde,3,8.38,25.14
2024-01-20 03:00:00,Tienda_03,Snacks,Noche,6,7.79,46.74
2024-01-20 04:00:00,Tienda_02,Bebidas,Tarde,6,11.56,69.36
2024-01-20 05:00:00,Tienda_01,Bebidas,Tarde,5,4.04,20.2
2024-01-20 06:00:00,Tienda_02,Snacks,Noche,0,8.73,0.0
2024-01-20 07:00:00,Tienda_01,Abarrotes,Tarde,2,7.0,14.0
2024-01-20 08:00:00,Tienda_04,Bebidas,Tarde,2,6.1,12.2
2024-01-20 09:00:00,Tienda_03,Abarrotes,Tarde,4,10.05,40.2
2024-01-20 10:00:00,Tienda_04,Comida Rápida,Tarde,10,10.2,102.0
2024-01-20 11:00:00,Tienda_01,Abarrotes,Tarde,3,9.29,27.869999999999997
2024-01-20 12:00:00,Tienda_01,Cigarros,Tarde,9,3.29,29.61
2024-01-20 13:00:00,Tienda_04,Cigarros,Tarde,11,5.78,63.580000000000005
2024-01-20 14:00:00,Tienda_01,Abarrotes,Tarde,1,2.94,2.94
2024-01-20 15:00:00,Tienda_04,Cigarros,Tarde,4,5.76,23.04
2024-01-20 16:00:00,Tienda_03,Comida Rápida,Mañana,2,8.66,17.32
2024-01-20 17:00:00,Tienda_04,Snacks,Mañana,4,7.43,29.72
2024-01-20 18:00:00,Tienda_03,Cigarros,Tarde,2,9.18,18.36
2024-01-20 19:00:00,Tienda_04,Cigarros,Mañana,1,7.74,7.74
2024-01-20 20:00:00,Tienda_01,Abarrotes,Noche,4,7.78,31.12
2024-01-20 21:00:00,Tienda_04,Comida Rápida,Mañana,3,7.35,22.049999999999997
2024-01-20 22:00:00,Tienda_01,Snacks,Tarde,4,5.96,23.84
2024-01-20 23:00:00,Tienda_04,Abarrotes,Tarde,4,6.74,26.96
2024-01-21 00:00:00,Tienda_04,Abarrotes,Mañana,7,3.57,24.99
2024-01-21 01:00:00,Tienda_02,Comida Rápida,Tarde,3,10.43,31.29
2024-01-21 02:00:00,Tienda_01,Snacks,Noche,4,10.95,43.8
2024-01-21 03:00:00,Tienda_02,Comida Rápida,Noche,3,9.78,29.339999999999996
2024-01-21 04:00:00,Tienda_01,Snacks,Tarde,9,8.04,72.35999999999999
2024-01-21 05:00:00,Tienda_02,Comida Rápida,Noche,6,7.91,47.46
2024-01-21 06:00:00,Tienda_03,Abarrotes,Noche,7,6.97,48.79
2024-01-21 07:00:00,Tienda_04,Abarrotes,Mañana,3,4.7,14.100000000000001
2024-01-21 08:00:00,Tienda_01,Bebidas,Noche,5,6.15,30.75
2024-01-21 09:00:00,Tienda_01,Cigarros,Mañana,5,11.9,59.5
2024-01-21 10:00:00,Tienda_04,Comida Rápida,Tarde,6,3.89,23.34
2024-01-21 11:00:00,Tienda_01,Bebidas,Mañana,2,7.66,15.32
2024-01-21 12:00:00,Tienda_01,Cigarros,Tarde,3,10.73,32.19
2024-01-21 13:00:00,Tienda_02,Comida Rápida,Tarde,1,6.8,6.8
2024-01-21 14:00:00,Tienda_01,Snacks,Tarde,1,8.25,8.25
2024-01-21 15:00:00,Tienda_03,Cigarros,Tarde,6,10.36,62.16
2024-01-21 16:00:00,Tienda_03,Abarrotes,Tarde,5,7.7,38.5
2024-01-21 17:00:00,Tienda_04,Bebidas,Mañana,0,9.45,0.0
2024-01-21 18:00:00,Tienda_01,Cigarros,Tarde,3,5.8,17.4
2024-01-21 19:00:00,Tienda_04,Cigarros,Noche,7,9.46,66.22
2024-01-21 20:00:00,Tienda_03,Abarrotes,Noche,3,2.89,8.67
2024-01-21 21:00:00,Tienda_01,Comida Rápida,Tarde,6,3.95,23.700000000000003
2024-01-21 22:00:00,Tienda_01,Snacks,Noche,8,8.55,68.4
2024-01-21 23:00:00,Tienda_04,Abarrotes,Mañana,2,6.77,13.54
2024-01-22 00:00:00,Tienda_03,Snacks,Mañana,2,10.37,20.74
2024-01-22 01:00:00,Tienda_01,Comida Rápida,Tarde,7,5.75,40.25
2024-01-22 02:00:00,Tienda_04,Cigarros,Tarde,3,9.79,29.369999999999997
2024-01-22 03:00:00,Tienda_03,Snacks,Tarde,4,3.82,15.28
2024-01-22 04:00:00,Tienda_04,Bebidas,Noche,3,11.34,34.019999999999996
2024-01-22 05:00:00,Tienda_02,Bebidas,Noche,2,6.48,12.96
2024-01-22 06:00:00,Tienda_01,Abarrotes,Mañana,4,4.69,18.76
2024-01-22 07:00:00,Tienda_02,Comida Rápida,Noche,0,10.0,0.0
2024-01-22 08:00:00,Tienda_03,Abarrotes,Mañana,8,11.5,92.0
2024-01-22 09:00:00,Tienda_02,Abarrotes,Noche,5,11.22,56.1
2024-01-22 10:00:00,Tienda_02,Abarrotes,Mañana,2,4.76,9.52
2024-01-22 11:00:00,Tienda_03,Bebidas,Tarde,4,8.88,35.52
2024-01-22 12:00:00,Tienda_04,Bebidas,Noche,2,7.7,15.4
2024-01-22 13:00:00,Tienda_02,Abarrotes,Mañana,2,9.39,18.78
2024-01-22 14:00:00,Tienda_04,Bebidas,Noche,3,7.13,21.39
2024-01-22 15:00:00,Tienda_02,Comida Rápida,Tarde,6,6.96,41.76
2024-01-22 16:00:00,Tienda_04,Abarrotes,Mañana,8,10.89,87.12
2024-01-22 17:00:00,Tienda_03,Bebidas,Noche,5,10.78,53.9
2024-01-22 18:00:00,Tienda_02,Snacks,Noche,5,9.98,49.900000000000006
2024-01-22 19:00:00,Tienda_03,Abarrotes,Tarde,3,9.2,27.599999999999998
2024-01-22 20:00:00,Tienda_02,Abarrotes,Tarde,1,8.94,8.94
2024-01-22 21:00:00,Tienda_03,Comida Rápida,Mañana,1,3.03,3.03
2024-01-22 22:00:00,Tienda_03,Cigarros,Noche,6,9.62,57.72
2024-01-22 23:00:00,Tienda_02,Cigarros,Noche,3,8.56,25.68
2024-01-23 00:00:00,Tienda_02,Comida Rápida,Tarde,5,5.37,26.85
2024-01-23 01:00:00,Tienda_02,Comida Rápida,Tarde,5,10.29,51.449999999999996
2024-01-23 02:00:00,Tienda_01,Comida Rápida,Mañana,2,10.41,20.82
2024-01-23 03:00:00,Tienda_04,Cigarros,Noche,5,11.36,56.8
2024-01-23 04:00:00,Tienda_01,Comida Rápida,Noche,7,6.47,45.29
2024-01-23 05:00:00,Tienda_01,Bebidas,Mañana,6,7.74,46.44
2024-01-23 06:00:00,Tienda_03,Abarrotes,Mañana,3,11.11,33.33
2024-01-23 07:00:00,Tienda_02,Abarrotes,Tarde,4,5.51,22.04
2024-01-23 08:00:00,Tienda_04,Snacks,Tarde,5,10.07,50.35
2024-01-23 09:00:00,Tienda_03,Snacks,Mañana,1,11.92,11.92
2024-01-23 10:00:00,Tienda_01,Abarrotes,Mañana,4,8.69,34.76
2024-01-23 11:00:00,Tienda_02,Bebidas,Noche,6,11.85,71.1
2024-01-23 12:00:00,Tienda_03,Cigarros,Mañana,7,7.4,51.800000000000004
2024-01-23 13:00:00,Tienda_02,Cigarros,Mañana,5,3.95,19.75
2024-01-23 14:00:00,Tienda_03,Bebidas,Noche,3,4.17,12.51
2024-01-23 15:00:00,Tienda_02,Cigarros,Mañana,1,9.45,9.45
2024-01-23 16:00:00,Tienda_01,Comida Rápida,Tarde,4,2.51,10.04
2024-01-23 17:00:00,Tienda_04,Abarrotes,Tarde,5,8.79,43.949999999999996
2024-01-23 18:00:00,Tienda_01,Abarrotes,Noche,3,3.94,11.82
2024-01-23 19:00:00,Tienda_04,Bebidas,Mañana,7,11.85,82.95
2024-01-23 20:00:00,Tienda_02,Cigarros,Tarde,5,4.05,20.25
2024-01-23 21:00:00,Tienda_03,Snacks,Tarde,1,7.75,7.75
2024-01-23 22:00:00,Tienda_01,Snacks,Tarde,11,8.86,97.46
2024-01-23 23:00:00,Tienda_04,Cigarros,Tarde,1,10.29,10.29
2024-01-24 00:00:00,Tienda_01,Snacks,Mañana,3,6.86,20.580000000000002
2024-01-24 01:00:00,Tienda_04,Bebidas,Mañana,3,11.37,34.11
2024-01-24 02:00:00,Tienda_01,Bebidas,Mañana,3,7.06,21.18
2024-01-24 03:00:00,Tienda_04,Cigarros,Mañana,4,4.89,19.56
2024-01-24 04:00:00,Tienda_04,Snacks,Tarde,1,8.13,8.13
2024-01-24 05:00:00,Tienda_02,Bebidas,Noche,2,8.75,17.5
2024-01-24 06:00:00,Tienda_04,Bebidas,Noche,3,7.32,21.96
2024-01-24 07:00:00,Tienda_02,Comida Rápida,Tarde,6,9.47,56.82000000000001
2024-01-24 08:00:00,Tienda_04,Comida Rápida,Tarde,6,6.5,39.0
2024-01-24 09:00:00,Tienda_03,Bebidas,Noche,3,2.54,7.62
2024-01-24 10:00:00,Tienda_03,Cigarros,Noche,6,5.01,30.06
2024-01-24 11:00:00,Tienda_03,Abarrotes,Tarde,3,11.49,34.47
2024-01-24 12:00:00,Tienda_04,Abarrotes,Tarde,6,9.75,58.5
2024-01-24 13:00:00,Tienda_02,Bebidas,Mañana,5,4.3,21.5
2024-01-24 14:00:00,Tienda_02,Bebidas,Mañana,2,3.13,6.26
2024-01-24 15:00:00,Tienda_04,Bebidas,Noche,3,5.83,17.490000000000002
2024-01-24 16:00:00,Tienda_03,Cigarros,Tarde,2,10.44,20.88
2024-01-24 17:00:00,Tienda_03,Comida Rápida,Noche,3,3.51,10.53
2024-01-24 18:00:00,Tienda_02,Bebidas,Mañana,5,7.66,38.3
2024-01-24 19:00:00,Tienda_03,Bebidas,Mañana,4,5.11,20.44
2024-01-24 20:00:00,Tienda_01,Snacks,Noche,3,9.4,28.200000000000003
2024-01-24 21:00:00,Tienda_02,Cigarros,Mañana,1,2.5,2.5
2024-01-24 22:00:00,Tienda_03,Bebidas,Tarde,3,5.13,15.39
2024-01-24 23:00:00,Tienda_02,Snacks,Noche,6,8.95,53.699999999999996
2024-01-25 00:00:00,Tienda_01,Abarrotes,Tarde,3,7.69,23.07
2024-01-25 01:00:00,Tienda_02,Bebidas,Tarde,1,9.9,9.9
2024-01-25 02:00:00,Tienda_02,Bebidas,Mañana,4,4.0,16.0
2024-01-25 03:00:00,Tienda_02,Snacks,Tarde,1,7.54,7.54
2024-01-25 04:00:00,Tienda_02,Cigarros,Noche,7,4.36,30.520000000000003
2024-01-25 05:00:00,Tienda_01,Bebidas,Tarde,5,8.57,42.85
2024-01-25 06:00:00,Tienda_04,Abarrotes,Tarde,4,3.75,15.0
2024-01-25 07:00:00,Tienda_02,Bebidas,Tarde,5,3.91,19.55
2024-01-25 08:00:00,Tienda_02,Abarrotes,Tarde,3,5.62,16.86
2024-01-25 09:00:00,Tienda_03,Comida Rápida,Tarde,2,6.32,12.64
2024-01-25 10:00:00,Tienda_02,Comida Rápida,Mañana,1,7.24,7.24
2024-01-25 11:00:00,Tienda_03,Abarrotes,Noche,1,8.02,8.02
2024-01-25 12:00:00,Tienda_04,Cigarros,Mañana,6,6.95,41.7
2024-01-25 13:00:00,Tienda_01,Bebidas,Noche,4,2.93,11.72
2024-01-25 14:00:00,Tienda_01,Bebidas,Noche,3,5.76,17.28
2024-01-25 15:00:00,Tienda_04,Comida Rápida,Noche,6,3.08,18.48
2024-01-25 16:00:00,Tienda_01,Abarrotes,Noche,4,3.62,14.48
2024-01-25 17:00:00,Tienda_04,Bebidas,Noche,5,3.38,16.9
2024-01-25 18:00:00,Tienda_04,Bebidas,Tarde,3,4.0,12.0
2024-01-25 19:00:00,Tienda_04,Cigarros,Mañana,6,10.22,61.32000000000001
2024-01-25 20:00:00,Tienda_01,Snacks,Mañana,4,8.46,33.84
2024-01-25 21:00:00,Tienda_03,Comida Rápida,Tarde,5,7.31,36.55
2024-01-25 22:00:00,Tienda_04,Comida Rápida,Noche,7,9.46,66.22
2024-01-25 23:00:00,Tienda_02,Snacks,Mañana,4,11.63,46.52
2024-01-26 00:00:00,Tienda_01,Bebidas,Tarde,3,6.47,19.41
2024-01-26 01:00:00,Tienda_04,Cigarros,Tarde,8,5.99,47.92
2024-01-26 02:00:00,Tienda_04,Cigarros,Mañana,3,11.79,35.37
2024-01-26 03:00:00,Tienda_02,Comida Rápida,Mañana,6,9.83,58.980000000000004
2024-01-26 04:00:00,Tienda_03,Cigarros,Noche,6,9.88,59.28
2024-01-26 05:00:00,Tienda_03,Snacks,Noche,2,8.2,16.4
2024-01-26 06:00:00,Tienda_03,Bebidas,Mañana,1,7.32,7.32
2024-01-26 07:00:00,Tienda_04,Snacks,Noche,5,7.73,38.650000000000006
2024-01-26 08:00:00,Tienda_04,Abarrotes,Tarde,4,8.69,34.76
2024-01-26 09:00:00,Tienda_04,Comida Rápida,Noche,6,6.08,36.480000000000004
2024-01-26 10:00:00,Tienda_01,Cigarros,Noche,4,9.93,39.72
2024-01-26 11:00:00,Tienda_02,Abarrotes,Tarde,7,11.14,77.98
2024-01-26 12:00:00,Tienda_04,Cigarros,Noche,5,7.93,39.65
2024-01-26 13:00:00,Tienda_02,Bebidas,Tarde,4,6.12,24.48
2024-01-26 14:00:00,Tienda_02,Bebidas,Noche,2,9.11,18.22
2024-01-26 15:00:00,Tienda_03,Bebidas,Mañana,2,4.23,8.46
2024-01-26 16:00:00,Tienda_01,Cigarros,Noche,6,11.7,70.19999999999999
2024-01-26 17:00:00,Tienda_04,Abarrotes,Mañana,5,8.75,43.75
2024-01-26 18:00:00,Tienda_03,Bebidas,Mañana,2,3.14,6.28
2024-01-26 19:00:00,Tienda_03,Abarrotes,Mañana,1,7.53,7.53
2024-01-26 20:00:00,Tienda_04,Cigarros,Mañana,5,9.63,48.150000000000006
2024-01-26 21:00:00,Tienda_02,Abarrotes,Mañana,2,5.14,10.28
2024-01-26 22:00:00,Tienda_03,Cigarros,Tarde,7,2.98,20.86
2024-01-26 23:00:00,Tienda_02,Cigarros,Tarde,4,7.15,28.6
2024-01-27 00:00:00,Tienda_01,Comida Rápida,Tarde,3,10.42,31.259999999999998
2024-01-27 01:00:00,Tienda_02,Cigarros,Mañana,3,4.89,14.669999999999998
2024-01-27 02:00:00,Tienda_01,Cigarros,Noche,4,9.31,37.24
2024-01-27 03:00:00,Tienda_02,Snacks,Tarde,4,6.37,25.48
2024-01-27 04:00:00,Tienda_03,Bebidas,Noche,2,3.07,6.14
2024-01-27 05:00:00,Tienda_03,Comida Rápida,Noche,5,5.39,26.95
2024-01-27 06:00:00,Tienda_01,Comida Rápida,Mañana,8,5.48,43.84
2024-01-27 07:00:00,Tienda_04,Comida Rápida,Mañana,4,11.09,44.36
2024-01-27 08:00:00,Tienda_01,Snacks,Mañana,6,11.83,70.98
2024-01-27 09:00:00,Tienda_01,Cigarros,Tarde,3,4.49,13.47
2024-01-27 10:00:00,Tienda_02,Bebidas,Mañana,3,6.59,19.77
2024-01-27 11:00:00,Tienda_02,Abarrotes,Tarde,5,11.78,58.9
2024-01-27 12:00:00,Tienda_01,Cigarros,Tarde,5,6.37,31.85
2024-01-27 13:00:00,Tienda_03,Snacks,Tarde,3,5.82,17.46
2024-01-27 14:00:00,Tienda_02,Cigarros,Tarde,4,3.54,14.16
2024-01-27 15:00:00,Tienda_04,Cigarros,Mañana,4,9.66,38.64
2024-01-27 16:00:00,Tienda_02,Snacks,Tarde,2,6.75,13.5
2024-01-27 17:00:00,Tienda_02,Comida Rápida,Mañana,3,8.57,25.71
2024-01-27 18:00:00,Tienda_04,Comida Rápida,Mañana,6,7.34,44.04
2024-01-27 19:00:00,Tienda_01,Bebidas,Tarde,4,4.16,16.64
2024-01-27 20:00:00,Tienda_04,Bebidas,Mañana,4,4.18,16.72
2024-01-27 21:00:00,Tienda_01,Comida Rápida,Noche,4,11.43,45.72
2024-01-27 22:00:00,Tienda_01,Abarrotes,Mañana,5,10.95,54.75
2024-01-27 23:00:00,Tienda_01,Cigarros,Mañana,3,8.3,24.900000000000002
2024-01-28 00:00:00,Tienda_04,Abarrotes,Tarde,6,2.51,15.059999999999999
2024-01-28 01:00:00,Tienda_01,Cigarros,Tarde,0,6.62,0.0
2024-01-28 02:00:00,Tienda_03,Comida Rápida,Mañana,3,7.54,22.62
2024-01-28 03:00:00,Tienda_04,Bebidas,Tarde,2,6.77,13.54
2024-01-28 04:00:00,Tienda_03,Bebidas,Noche,6,11.29,67.74
2024-01-28 05:00:00,Tienda_01,Abarrotes,Noche,5,2.89,14.450000000000001
2024-01-28 06:00:00,Tienda_02,Bebidas,Tarde,5,8.72,43.6
2024-01-28 07:00:00,Tienda_01,Comida Rápida,Mañana,5,5.48,27.400000000000002
2024-01-28 08:00:00,Tienda_03,Abarrotes,Noche,6,7.82,46.92
2024-01-28 09:00:00,Tienda_03,Cigarros,Noche,5,8.73,43.650000000000006
2024-01-28 10:00:00,Tienda_04,Bebidas,Mañana,2,6.69,13.38
2024-01-28 11:00:00,Tienda_02,Snacks,Tarde,5,3.91,19.55
2024-01-28 12:00:00,Tienda_04,Bebidas,Noche,6,7.43,44.58
2024-01-28 13:00:00,Tienda_03,Cigarros,Mañana,7,11.36,79.52
2024-01-28 14:00:00,Tienda_01,Abarrotes,Mañana,5,7.59,37.95
2024-01-28 15:00:00,Tienda_02,Cigarros,Noche,3,3.67,11.01
2024-01-28 16:00:00,Tienda_01,Snacks,Tarde,5,10.33,51.65
2024-01-28 17:00:00,Tienda_01,Comida Rápida,Noche,3,4.61,13.830000000000002
